id_no,title,organization,skills,ratings,review_counts,metadata
552,AWS: Content Delivery and Networking,Whizlabs," Amazon Web Services, Network Architecture, Virtual Private Networks (VPN), Cloud Computing Architecture, Computer Networking, Cloud Infrastructure, Load Balancing, Network Routing, Hybrid Cloud Computing, Network Security, Data Migration",0,0,Intermediate ? Course ? 1 - 4 Weeks
553,ChatGPT (and other AI) for Product Management & Innovation,Starweaver," Product Management, ChatGPT, Generative AI, User Story, Product Roadmaps, Microsoft Copilot, Product Development, Product Strategy, Prompt Engineering, Market Research, Competitive Analysis, Sprint Planning, Agile Methodology, Business Strategy",0,0,Intermediate ? Course ? 1 - 4 Weeks
554,Introduction to AWS for Cloud Beginners,Simplilearn," Amazon Web Services, AWS Identity and Access Management (IAM), Amazon CloudWatch, Amazon DynamoDB, Database Management, AWS CloudFormation, Amazon Elastic Compute Cloud, Cloud Infrastructure, Amazon S3, Cloud Computing, Public Cloud, Cloud Storage, Scalability",0,0,Beginner ? Course ? 1 - 4 Weeks
555,Agile Meets Design Thinking,University of Virginia," Agile Product Development, User Story, Design Thinking, Product Improvement, Agile Methodology, Agile Software Development, Product Design, Product Development, User Centered Design, User Research, Persona Development, Innovation, Product Management, Discussion Facilitation, Software Development, Testability",0,0,Beginner ? Course ? 1 - 4 Weeks
556,Retrieval Augmented Generation (RAG),DeepLearning.AI," Large Language Modeling, Prompt Engineering, Generative AI, System Monitoring, Application Security, Natural Language Processing, Semantic Web, Artificial Intelligence, Query Languages, Database Systems, Information Management, Algorithms",0,0,Intermediate ? Course ? 1 - 3 Months
557,QA Process Optimization: Agile & Automated Testing,Coursera Instructor Network," Software Quality Assurance, Quality Assurance, Test Automation, Test Tools, Acceptance Testing, Agile Software Development, Test Case, Software Testing, Continuous Integration, User Acceptance Testing (UAT), Agile Methodology, User Story, Automation, Analysis, Collaboration",0,0,Intermediate ? Course ? 1 - 4 Weeks
558,Mastering MongoDB 7.0,Packt," MongoDB, Data Modeling, Query Languages, Data Security, Database Architecture and Administration, NoSQL, System Monitoring, Database Management, Transaction Processing, Performance Tuning, Scalability, Encryption, Data Transformation",0,0,Intermediate ? Course ? 3 - 6 Months
559,Trends and Innovations in Sports Media,Real Madrid Graduate School Universidad Europea," Customer Engagement, AI Personalization, Media Production, Media Strategy, Media and Communications, Community Organizing, Augmented and Virtual Reality (AR/VR), Digital Media Strategy, Content Creation, Social Media Strategy, Web Content, Social Media, Revenue Management, Innovation, Brand Management, Data-Driven Decision-Making, E-Commerce, Video Production, User Centered Design, Game Theory",0,0,Beginner ? Course ? 1 - 4 Weeks
560,GraphQL Mastery: From Fundamentals to Production,Board Infinity," Application Programming Interface (API), Secure Coding, Cloud API, Cloud Applications, JavaScript Frameworks, Application Deployment, Maintainability, Application Performance Management, Authentications",0,0,Beginner ? Specialization ? 1 - 3 Months
561,Boost R Coding with GitHub Copilot,Microsoft," Microsoft Copilot, Collaborative Software, GitHub, Microsoft Visual Studio, Software Documentation, Integrated Development Environments, R Programming, Git (Version Control System), Software Development Tools, Debugging",0,0,Beginner ? Course ? 1 - 4 Weeks
562,Results-Driven Leadership for High-Performing Teams,Coursera Instructor Network," Team Motivation, Accountability, Organizational Leadership, Drive Engagement, Team Leadership, Dealing With Ambiguity, Leadership, Leadership and Management, Team Performance Management, Leadership Development, Strategic Leadership, Team Management, Business Leadership, Organizational Effectiveness, Organizational Strategy, Strategic Decision-Making, Stress Management, Professional Development, Innovation, Self-Awareness",0,0,Intermediate ? Course ? 1 - 4 Weeks
563,Fundamentals of Computing,Rice University," Computational Thinking, Event-Driven Programming, Algorithms, Combinatorics, Graph Theory, Programming Principles, Application Development, Object Oriented Programming (OOP), Data Structures, Probability, Computer Programming, Bioinformatics, Interactive Design, Program Development, Big Data, Python Programming, Mathematical Software, Data Analysis, Theoretical Computer Science, Computer Science",0,0,Beginner ? Specialization ? 3 - 6 Months
564,Generative AI for HR Professionals,Vanderbilt University," Human Resources, Technical Communication, Human Resource Strategy, Technical Documentation, AI Personalization, Prompt Engineering, Employee Training, Generative AI, Persona Development, Interviewing Skills, Performance Review, Analysis",0,0,Beginner ? Course ? 1 - 4 Weeks
565,PyQt Training Beginner Level,EDUCBA," UI Components, User Interface (UI), User Interface (UI) Design, Event-Driven Programming, Development Environment, Application Development, Software Development Tools, Application Frameworks, Python Programming",0,0,Intermediate ? Course ? 1 - 4 Weeks
566,Java Programming Masterclass,EDUCBA," Object Oriented Programming (OOP), Java Programming, Application Development, Data Access, Computer Programming, User Interface (UI), Programming Principles, Databases, System Design and Implementation, Integrated Development Environments, File Management",0,0,Beginner ? Course ? 1 - 3 Months
567,Infrastructure as Code and Monitoring,Edureka," Infrastructure as Code (IaC), AWS CloudFormation, Terraform, CI/CD, Prometheus (Software), Amazon Web Services, Grafana, Devops Tools, System Monitoring, Cloud Infrastructure, YAML, Continuous Monitoring, Query Languages",0,0,Intermediate ? Course ? 1 - 4 Weeks
568,Project on PyQt - Employee Management System,EDUCBA," User Interface (UI), MySQL, User Interface (UI) Design, Application Development, Application Deployment, Database Management, Databases, Python Programming, SQL, Data Validation, Debugging",0,0,Intermediate ? Course ? 1 - 4 Weeks
569,Dise?o de Experiencia del Usuario (UX) de Google,Google," Storyboarding, User Experience Design, Design Reviews, Figma (Design Software), UI/UX Research, Graphic and Visual Design, Wireframing, User Story, Usability Testing, Information Architecture, Mockups, Adobe XD, Ideation, Responsive Web Design, Design Elements And Principles, User Experience, User Research, User Interface and User Experience (UI/UX) Design, Human Factors, User Centered Design",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
570,IDB's Environmental and Social Policy Framework,Banco Interamericano de Desarrollo," Stakeholder Engagement, Natural Resource Management, Environmental Policy, Environmental Social And Corporate Governance (ESG), Environmental Resource Management, Environment and Resource Management, Community Development, Corporate Sustainability, Labor Compliance, Risk Management, Land Management, Mitigation, Occupational Safety And Health, Governance Risk Management and Compliance, Cultural Diversity",0,0,Beginner ? Course ? 1 - 3 Months
571,The Ideation Process,University of Minnesota," New Product Development, Process Mapping, Business Analysis, User Research, Customer Insights, Prioritization, Technology Solutions",0,0,Beginner ? Course ? 1 - 3 Months
572,Advanced Git Features,Board Infinity," DevSecOps, DevOps, Application Security, Containerization, CI/CD, Secure Coding, Continuous Delivery, Security Testing, Continuous Integration, Software Development, Security Controls, Security Strategy, Cloud Security, Vulnerability Assessments, Automation",0,0,Beginner ? Course ? 1 - 4 Weeks
573,Project on Logstash - Large-Scale Logging Mechanism,EDUCBA," Docker (Software), YAML, Containerization, Kibana, Configuration Management, Data Pipelines, Real Time Data, Debugging, DevOps, Microservices, Development Environment, Scalability",0,0,Intermediate ? Course ? 1 - 4 Weeks
574,Vibe Coding Fundamentals,University of Colorado System," Prompt Engineering, Debugging, Large Language Modeling, Application Programming Interface (API), Development Environment, ChatGPT, Generative AI, OpenAI, Artificial Intelligence, Application Development, Computer Programming, Data Security",0,0,Beginner ? Course ? 1 - 4 Weeks
575,Canva Thumbnail Design Masterclass: Get More Clicks,Skillshare," Canva (Software), Content Performance Analysis, Photo Editing, Web Analytics, Content Creation, Graphic and Visual Design, Photography, Marketing Psychology, Color Theory, Branding",0,0,Mixed ? Course ? 1 - 4 Weeks
576,Inteligencia Artificial aplicada al Marketing,Universidad de Palermo," Lead Generation, Content Creation, Social Media Content, Email Marketing, Generative AI, Marketing Strategies, ChatGPT, Social Media, Digital Marketing, Product Design, Artificial Intelligence, Social Media Strategy, Web Design and Development, Mobile Development Tools, Web Applications, Video Production",0,0,Beginner ? Course ? 1 - 4 Weeks
577,Vibe Coding Fundamentals,University of Colorado System," Prompt Engineering, Debugging, Large Language Modeling, Application Programming Interface (API), Development Environment, ChatGPT, Generative AI, OpenAI, Artificial Intelligence, Application Development, Computer Programming, Data Security",0,0,Beginner ? Course ? 1 - 4 Weeks
578,Canva Thumbnail Design Masterclass: Get More Clicks,Skillshare," Canva (Software), Content Performance Analysis, Photo Editing, Web Analytics, Content Creation, Graphic and Visual Design, Photography, Marketing Psychology, Color Theory, Branding",0,0,Mixed ? Course ? 1 - 4 Weeks
579,Retrieval Augmented Generation (RAG),DeepLearning.AI," Large Language Modeling, Prompt Engineering, Generative AI, System Monitoring, Application Security, Natural Language Processing, Semantic Web, Artificial Intelligence, Query Languages, Database Systems, Information Management, Algorithms",0,0,Intermediate ? Course ? 1 - 3 Months
580,QA Process Optimization: Agile & Automated Testing,Coursera Instructor Network," Software Quality Assurance, Quality Assurance, Test Automation, Test Tools, Acceptance Testing, Agile Software Development, Test Case, Software Testing, Continuous Integration, User Acceptance Testing (UAT), Agile Methodology, User Story, Automation, Analysis, Collaboration",0,0,Intermediate ? Course ? 1 - 4 Weeks
581,Mastering MongoDB 7.0,Packt," MongoDB, Data Modeling, Query Languages, Data Security, Database Architecture and Administration, NoSQL, System Monitoring, Database Management, Transaction Processing, Performance Tuning, Scalability, Encryption, Data Transformation",0,0,Intermediate ? Course ? 3 - 6 Months
582,AWS: Content Delivery and Networking,Whizlabs," Amazon Web Services, Network Architecture, Virtual Private Networks (VPN), Cloud Computing Architecture, Computer Networking, Cloud Infrastructure, Load Balancing, Network Routing, Hybrid Cloud Computing, Network Security, Data Migration",0,0,Intermediate ? Course ? 1 - 4 Weeks
